Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
20717,0.33,Premium,E,VS2,61.7,60.0,4.4,4.45,2.73,723
23798,0.56,Ideal,G,VVS2,62.0,54.0,5.28,5.32,3.29,1949
1033,0.9,Ideal,D,SI1,61.3,58.0,6.16,6.21,3.79,4661
18295,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1133
1916,0.3,Ideal,F,VS2,61.9,56.0,4.32,4.34,2.68,573
9613,0.47,Ideal,H,IF,61.9,56.0,4.99,5.02,3.1,1865
25334,0.25,Ideal,G,VVS2,62.1,56.0,4.02,4.05,2.5,525
22522,1.0,Good,E,VS2,62.4,58.0,6.33,6.4,3.97,6248
85,0.43,Very Good,E,VS2,62.2,58.0,4.81,4.87,3.01,869
22215,0.71,Ideal,I,SI1,62.3,53.0,5.69,5.82,3.56,2319
22160,0.87,Very Good,H,SI2,61.0,56.0,6.15,6.19,3.77,2993
25254,0.46,Ideal,D,VS2,61.8,56.0,4.93,4.97,3.06,1291
2844,0.41,Ideal,D,SI2,62.3,57.0,4.75,4.78,2.97,683
22715,2.03,Fair,H,SI1,65.4,58.0,7.91,7.88,5.16,14646
26193,0.54,Ideal,D,SI1,60.7,56.0,5.3,5.27,3.21,1786
17993,2.02,Premium,G,SI2,61.0,58.0,8.15,8.22,4.99,15498
16358,0.33,Very Good,H,IF,61.7,59.0,4.43,4.45,2.74,787
7697,0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84,4562
8873,1.09,Ideal,E,IF,60.1,58.0,6.68,6.72,4.03,15193
19819,1.5,Fair,E,SI2,59.9,68.0,7.39,7.3,4.4,8190
23008,0.42,Ideal,G,SI1,61.6,56.0,4.81,4.84,2.97,896
10041,0.41,Ideal,G,SI1,61.6,57.0,4.77,4.81,2.95,1110
5027,0.33,Good,D,VS2,61.8,61.0,4.4,4.44,2.73,652
14297,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,8590
15588,0.3,Premium,E,VS2,62.5,58.0,4.31,4.26,2.68,844
21431,1.15,Premium,I,SI1,62.5,60.0,6.72,6.68,4.19,4939
15463,2.03,Premium,E,SI2,61.5,59.0,8.24,8.16,5.04,18477
20514,0.53,Ideal,F,VS1,,55.0,5.24,5.21,3.22,1740
7688,0.51,Ideal,F,VVS2,61.7,56.0,5.12,5.15,3.17,1998
23391,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3897
3118,0.3,Ideal,F,VS1,61.4,56.0,4.37,4.33,2.67,844
24084,1.25,Ideal,E,SI2,62.3,58.0,6.86,6.89,4.28,7289
7665,0.57,Very Good,F,VVS2,62.6,58.0,5.32,5.38,3.34,1902
5056,0.91,Ideal,E,SI2,62.6,57.0,6.13,6.18,3.85,3772
24855,1.04,Premium,G,VVS2,61.8,58.0,6.47,6.51,4.01,7953
10264,0.91,Premium,H,VS1,61.0,59.0,6.25,6.18,3.79,4670
5351,0.93,Premium,G,VS2,62.2,59.0,6.26,6.21,3.88,4750
9119,0.29,Very Good,G,VVS2,61.6,56.0,4.24,4.28,2.63,541
4789,0.94,Very Good,F,SI2,62.4,58.0,6.17,6.23,3.87,3518
25023,0.43,Very Good,E,SI1,62.4,56.0,4.79,4.83,3.0,792
6515,0.56,Ideal,D,VS2,61.1,56.0,5.3,5.33,3.25,1963
19139,0.59,Premium,H,VS2,60.2,60.0,5.45,5.42,3.27,1590
13868,0.7,Good,G,SI2,64.1,56.0,5.64,5.59,3.6,1935
19048,0.32,Premium,E,VVS2,59.9,58.0,4.5,4.45,2.68,1080
3443,0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19,2092
5502,0.73,Ideal,H,SI1,62.8,57.0,5.77,5.72,3.61,2330
13068,1.27,Ideal,F,VVS2,62.2,54.0,6.92,6.95,4.31,12576
1759,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
6034,0.34,Very Good,E,SI1,59.6,57.0,4.52,4.61,2.72,596
6424,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.49,2.77,838
19399,0.54,Ideal,E,VS1,62.0,56.0,5.17,5.25,3.23,1939
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
22937,0.32,Premium,E,VS2,61.2,59.0,4.4,4.43,2.7,702
22594,1.0,Fair,E,VS1,64.4,55.0,6.33,6.3,4.07,7392
4871,1.05,Very Good,H,SI1,,56.0,6.51,6.47,4.1,5027
19992,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,7678
22228,0.3,Ideal,D,VS2,62.4,56.0,4.32,4.27,2.68,911
9541,0.4,Very Good,H,VVS1,62.3,55.0,4.73,4.77,2.95,1139
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
3595,1.31,Premium,H,VS2,59.8,58.0,7.19,7.09,4.27,7732
24086,0.25,Good,E,VVS1,61.3,61.0,4.04,4.08,2.49,575
10804,0.96,Ideal,F,VS1,61.7,56.0,6.4,6.34,3.93,4333
19552,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
7597,0.7,Ideal,G,VVS1,61.6,55.0,5.72,5.75,3.53,3073
14458,1.07,Premium,H,VS2,62.4,59.0,6.53,6.46,4.05,5498
5746,1.66,Ideal,H,VS2,60.1,59.0,7.67,7.64,4.6,12244
6601,0.44,Ideal,H,IF,62.0,57.0,4.87,4.91,3.02,1255
20993,0.9,Premium,G,I1,62.3,53.0,6.16,6.12,3.82,1939
19894,0.7,Good,D,VS2,57.7,60.0,5.83,5.86,3.37,3082
15738,2.01,Premium,J,SI2,60.8,57.2,8.13,8.15,4.95,13133
18581,0.38,Ideal,E,SI1,59.4,61.0,4.72,4.74,2.81,660
5566,1.16,Premium,H,SI2,60.2,59.0,6.84,6.78,4.1,4872
1510,0.5,Premium,E,SI1,62.6,56.0,5.07,5.06,3.17,1314
21460,0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32,2088
5069,0.48,Ideal,G,VS1,61.9,55.0,5.02,5.06,3.12,1615
11449,0.39,Ideal,D,VS1,61.9,57.0,4.71,4.69,2.91,1170
686,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4140
25552,0.51,Ideal,H,SI2,62.5,55.0,5.1,5.14,3.2,983
16241,0.93,Good,D,SI2,61.4,63.0,6.22,6.26,3.83,4165
8719,0.9,Very Good,E,SI2,63.2,61.0,6.06,5.99,3.81,3239
17176,0.64,Ideal,H,VVS1,61.1,55.0,5.58,5.61,3.43,2084
164,1.0,Very Good,F,VS2,,55.0,6.39,6.44,3.99,6340
19839,0.51,Premium,E,SI1,61.8,58.0,5.15,5.11,3.17,1443
13578,1.2,Premium,H,SI1,62.9,56.0,6.8,6.74,4.26,6129
24268,0.41,Premium,H,SI1,62.0,59.0,4.8,4.78,2.97,876
1483,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,735
16969,0.32,Premium,I,VS1,,60.0,4.46,4.44,2.66,648
16370,0.3,Good,H,VS1,63.4,53.0,4.25,4.3,2.71,526
2651,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,4247
11801,1.25,Ideal,J,VS2,62.6,54.0,6.94,6.9,4.33,5067
26933,0.31,Ideal,E,VVS1,61.1,56.0,4.36,4.38,2.67,863
21037,1.21,Very Good,I,SI2,62.1,59.0,6.8,6.86,4.24,4791
18211,0.87,Ideal,F,SI2,62.2,56.0,6.03,6.13,3.78,3090
21021,1.01,Good,H,SI1,60.3,64.0,6.49,6.52,3.92,4242
8033,0.31,Premium,H,VS2,62.2,58.0,4.31,4.34,2.69,489
20959,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
11161,0.59,Good,I,VVS2,57.8,61.0,5.52,5.6,3.21,1427
21858,0.35,Premium,G,VS1,61.2,58.0,4.51,4.54,2.77,706
20879,1.15,Ideal,G,SI1,62.0,55.0,6.72,6.76,4.18,6313
1541,1.5,Very Good,H,SI1,62.4,58.0,7.29,7.26,4.54,9237
11882,0.52,Ideal,D,VS1,62.1,57.0,5.13,5.2,3.21,1914
6204,0.5,Good,D,SI1,63.3,56.0,5.07,5.1,3.22,1436
21057,1.06,Ideal,H,SI2,60.4,57.0,6.64,6.58,3.99,3799
2954,0.42,Ideal,H,VVS1,61.8,55.0,4.85,4.8,2.98,1035
2639,1.01,Premium,E,SI1,61.0,59.0,6.47,6.44,3.94,5749
25936,1.21,Ideal,F,SI2,61.8,57.0,6.82,6.87,4.23,5996
25222,0.56,Very Good,F,VS2,60.0,57.0,5.34,5.39,3.22,1627
19741,1.02,Good,D,SI2,61.5,61.0,6.34,6.41,3.92,4318
10537,0.46,Premium,E,VS1,61.9,58.0,4.91,4.94,3.05,1372
3517,0.34,Good,G,SI1,63.9,58.0,4.43,4.4,2.82,650
15014,0.3,Good,D,SI1,63.3,59.0,4.22,4.25,2.68,552
7683,0.9,Good,F,SI1,62.4,55.0,6.17,6.21,3.86,3898
16747,0.3,Ideal,G,VS1,60.9,57.0,4.34,4.36,2.65,624
14052,0.51,Ideal,E,VS1,61.5,56.0,5.11,5.16,3.16,1758
3844,0.31,Ideal,G,SI1,61.2,55.0,4.37,4.39,2.68,446
10542,0.36,Ideal,F,VVS2,62.4,55.0,4.54,4.57,2.84,896
13151,0.65,Ideal,F,VS1,62.2,57.0,5.6,5.53,3.46,2340
12351,0.3,Premium,F,SI2,62.2,58.0,4.33,4.22,2.66,506
20771,0.51,Very Good,D,VS1,62.2,59.0,5.1,5.13,3.18,1959
3679,0.3,Ideal,G,VS1,62.0,54.0,4.3,4.35,2.68,605
18337,0.91,Ideal,J,VS1,60.7,57.0,6.23,6.26,3.79,3267
21520,0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994
13218,0.51,Very Good,E,IF,63.3,58.0,5.03,5.08,3.2,2925
19088,1.07,Premium,G,VS2,62.1,58.0,6.55,6.59,4.08,6355
21029,0.72,Ideal,I,VVS2,61.7,55.0,5.71,5.76,3.54,2530
15734,0.52,Very Good,E,VS2,62.8,55.0,5.11,5.15,3.22,1621
6738,0.7,Premium,D,SI2,59.5,60.0,5.78,5.73,3.43,2423
1894,1.06,Ideal,D,SI1,62.7,54.0,6.52,6.55,4.1,5946
19556,1.01,Good,E,VS2,65.6,55.0,6.16,6.22,4.06,5829
22727,1.2,Very Good,G,VS2,,56.0,6.82,6.75,4.29,8491
17111,0.3,Very Good,D,SI2,62.9,58.0,4.26,4.29,2.69,447
14446,0.71,Ideal,D,VS2,61.2,56.0,5.76,5.78,3.53,3135
6180,1.01,Very Good,D,SI1,63.2,58.0,6.28,6.34,3.99,5654
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
22394,0.34,Premium,G,VS2,61.2,59.0,4.43,4.49,2.73,596
18007,0.52,Very Good,E,SI1,60.8,56.0,5.17,5.2,3.15,1343
9460,0.49,Premium,G,VS2,59.8,59.0,5.16,5.14,3.08,1240
18225,0.54,Premium,D,VS2,61.6,55.0,5.28,5.24,3.24,1913
12950,0.31,Ideal,J,VVS1,62.4,54.0,4.32,4.35,2.7,461
16559,0.32,Very Good,G,SI1,60.9,56.0,4.41,4.45,2.7,477
15753,0.7,Good,H,VS2,64.1,58.0,5.51,5.57,3.55,2137
5230,0.3,Ideal,D,VS2,62.9,56.0,4.28,4.24,2.68,911
4126,1.5,Ideal,G,SI1,62.0,56.0,7.33,7.29,4.53,11180
2271,0.8,Premium,G,SI2,61.4,56.0,5.99,5.96,3.67,2451
24227,0.54,Premium,F,SI2,61.8,61.0,5.28,5.18,3.23,1097
24538,0.38,Very Good,H,VVS1,60.0,57.0,4.75,4.79,2.86,975
12275,0.47,Ideal,E,VS1,61.2,56.0,5.01,5.05,3.08,1872
14418,2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,15073
22753,0.52,Premium,G,VVS2,61.1,59.0,5.2,5.15,3.16,2012
12766,0.52,Ideal,D,SI1,62.4,56.0,5.12,5.17,3.21,1600
26033,0.7,Very Good,E,IF,60.3,59.0,5.72,5.76,3.46,4679
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
26413,0.52,Premium,D,SI1,60.7,58.0,5.23,5.18,3.16,1376
23924,1.04,Premium,G,SI2,60.3,62.0,6.56,6.5,3.94,4158
9425,0.5,Very Good,D,SI1,63.5,57.0,5.04,5.1,3.22,1337
25253,1.05,Premium,G,VS2,62.5,55.0,6.59,6.54,4.1,5927
6397,2.28,Ideal,J,SI1,61.6,57.0,8.5,8.43,5.21,12755
2635,0.98,Very Good,G,SI2,62.2,57.0,6.33,6.37,3.95,4542
24627,1.31,Premium,I,VS2,60.0,58.0,7.15,7.11,4.28,6921
3399,0.3,Very Good,F,SI1,57.9,61.0,4.39,4.49,2.57,489
6546,0.38,Ideal,D,VS1,62.3,54.0,4.64,4.7,2.9,983
7482,0.31,Very Good,I,VS1,63.0,58.0,4.29,4.32,2.71,489
11118,0.71,Ideal,D,SI2,,57.0,5.77,5.83,3.49,2262
11442,0.58,Ideal,E,VVS2,60.9,56.0,5.41,5.43,3.3,2808
1698,0.7,Very Good,E,SI1,63.0,55.0,5.61,5.66,3.55,2537
12119,0.3,Ideal,F,VVS1,62.0,54.2,4.31,4.33,2.68,854
13894,1.08,Premium,G,VS1,62.0,60.0,6.55,6.51,4.05,6689
22515,0.5,Very Good,G,VVS2,61.3,57.0,5.12,5.15,3.15,1729
8934,1.52,Very Good,I,VS2,61.7,55.0,7.39,7.32,4.54,10130
25127,1.1,Ideal,I,VS1,60.8,58.0,6.68,6.63,4.04,5291
9987,0.81,Good,G,SI2,59.2,64.0,6.11,6.15,3.63,2474
18531,0.73,Ideal,E,SI1,62.7,55.0,5.7,5.79,3.6,2852
19988,1.51,Ideal,F,SI1,62.3,57.0,7.33,7.3,4.56,12459
3554,0.4,Ideal,G,VS2,62.3,57.0,4.71,4.7,2.93,1035
12781,0.4,Premium,J,VS1,60.7,60.0,4.79,4.76,2.9,810
15289,0.5,Ideal,F,VVS2,59.9,58.0,5.14,5.17,3.09,2016
2548,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6169
7318,0.51,Premium,G,VS2,61.2,60.0,5.17,5.12,3.15,1546
19151,0.5,Premium,F,SI2,59.9,60.0,5.22,5.16,3.11,1125
5534,1.42,Very Good,E,SI1,61.1,62.0,7.17,7.2,4.39,9278
24594,0.78,Good,E,SI1,59.4,62.0,6.02,6.07,3.59,3578
3987,0.23,Very Good,E,VVS1,62.9,58.0,3.94,3.95,2.48,478
16456,0.84,Ideal,D,SI1,,54.0,6.07,6.13,3.75,3265
20602,0.32,Premium,I,VS2,62.2,59.0,4.37,4.35,2.71,576
12949,1.68,Premium,G,VS1,58.2,57.0,7.89,7.85,4.58,13445
3606,0.42,Ideal,G,VS2,61.8,56.0,4.81,4.84,2.98,847
21474,0.44,Premium,I,VS1,62.8,56.0,4.88,4.83,3.05,1040
10635,1.19,Ideal,J,SI1,62.0,56.0,6.8,6.77,4.21,4678
18725,0.9,Very Good,F,VS1,60.7,57.0,6.16,6.23,3.76,5242
22746,0.72,Ideal,E,VS2,60.6,57.0,5.85,5.83,3.54,3145
8849,0.3,Ideal,F,IF,60.8,56.0,4.35,4.36,2.65,892
18231,0.42,Very Good,D,SI1,63.3,58.0,4.75,4.73,3.0,942
13920,0.91,Ideal,F,VS2,62.6,55.0,6.2,6.23,3.89,5261
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
10476,1.5,Premium,F,VS2,,53.0,7.37,7.33,4.56,13506
13064,1.51,Premium,G,SI2,62.4,57.0,7.35,7.29,4.57,7695
14530,0.32,Ideal,F,VS2,62.5,56.0,4.37,4.43,2.75,645
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
7450,0.51,Very Good,H,VS1,62.3,56.0,5.1,5.13,3.18,1628
15809,0.32,Ideal,F,VVS2,61.4,57.0,4.41,4.45,2.72,728
7830,0.41,Premium,E,SI2,60.0,59.0,4.78,4.82,2.88,683
25445,1.13,Ideal,J,SI2,61.9,56.0,6.67,6.71,4.14,4371
15198,0.52,Ideal,E,VS2,61.3,54.0,5.21,5.2,3.19,1646
4235,1.27,Premium,H,VS2,58.9,61.0,7.09,7.03,4.16,5832
20739,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,8848
14872,0.55,Ideal,F,VVS1,61.9,55.0,5.27,5.3,3.27,2380
24172,0.41,Ideal,I,VVS1,61.0,56.0,4.79,4.82,2.93,875
936,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.57,9069
7479,0.44,Very Good,E,VS1,59.7,59.0,4.94,5.01,2.97,1090
22972,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2856
22587,0.4,Very Good,F,IF,62.8,57.0,4.65,4.68,2.93,1404
17845,0.45,Fair,F,VS1,66.9,54.0,4.85,4.75,3.21,945
20961,0.46,Ideal,F,VS1,62.7,56.0,4.91,4.94,3.09,1418
8933,1.22,Premium,H,VS2,62.3,58.0,6.85,6.77,4.24,6608
23078,0.31,Premium,H,VVS2,61.2,60.0,4.39,4.37,2.68,802
5409,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
17902,0.41,Ideal,F,VS1,61.3,57.0,4.79,4.77,2.93,1076
18402,0.33,Premium,E,VS2,60.6,58.0,4.49,4.45,2.71,866
13234,1.07,Ideal,E,SI2,61.5,56.0,6.61,6.58,4.06,5704
2012,0.82,Premium,F,SI2,59.5,62.0,6.13,6.08,3.63,2688
11681,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3286
9027,0.5,Very Good,F,VS2,60.8,61.0,5.04,5.09,3.08,1357
15031,0.54,Very Good,H,VS2,62.6,58.0,5.16,5.19,3.24,1338
24625,0.32,Very Good,F,VS2,59.6,56.0,4.48,4.51,2.68,642
1861,1.13,Fair,I,VS2,55.9,67.0,7.05,6.94,3.9,4695
5903,1.21,Premium,H,SI2,61.1,60.0,6.91,6.86,4.21,5082
22861,0.91,Very Good,D,SI2,62.3,57.0,6.14,6.22,3.85,3848
25995,0.48,Premium,F,VS2,58.7,58.0,5.22,5.17,3.05,1294
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
11384,1.01,Good,E,VVS2,63.9,58.0,6.31,6.37,4.05,8415
163,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,814
14884,1.21,Premium,J,SI1,62.2,57.0,6.84,6.76,4.23,5266
22983,0.31,Ideal,G,VS1,61.0,55.0,4.39,4.43,2.69,625
23627,0.52,Ideal,D,VS2,62.2,56.0,5.16,5.13,3.2,1919
1174,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,3918
21591,0.55,Premium,E,VS2,59.1,60.0,5.35,5.31,3.15,1664
6350,0.4,Ideal,H,VVS2,60.8,55.0,4.79,4.82,2.92,877
11668,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,998
314,0.71,Premium,F,VS1,,58.0,5.71,5.67,3.57,2879
8567,0.3,Ideal,F,VVS1,62.2,53.0,4.3,4.32,2.68,857
25865,0.7,Very Good,G,SI1,60.7,58.0,5.7,5.73,3.47,2074
24731,0.52,Ideal,F,IF,62.2,55.0,5.14,5.18,3.21,2783
25186,0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
4259,0.3,Ideal,F,VVS1,61.6,58.0,4.27,4.3,2.64,814
16601,0.73,Premium,I,SI2,59.2,58.0,5.9,5.85,3.47,1744
19209,1.0,Good,G,SI1,61.6,62.0,6.37,6.45,3.95,4528
12021,1.73,Ideal,J,SI1,62.6,57.0,7.69,7.65,4.8,6927
19537,0.72,Ideal,F,VS1,62.4,56.0,5.76,5.72,3.58,3084
14779,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
12471,0.35,Ideal,D,SI1,61.6,55.0,4.53,4.56,2.8,644
13604,1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,4997
2151,1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01,6412
25341,1.1,Ideal,F,VVS2,61.2,56.0,6.71,6.64,4.08,9343
16976,1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,4218
12216,0.84,Premium,F,SI1,59.0,59.0,6.18,6.13,3.63,3115
10241,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
7581,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5453
16532,1.01,Fair,D,VS2,59.1,68.0,6.56,6.44,3.84,5797
23217,0.51,Ideal,D,VS2,61.7,55.0,5.11,5.14,3.16,1787
9626,2.26,Ideal,H,SI2,62.2,56.0,8.38,8.35,5.2,17312
14069,0.37,Very Good,E,SI2,61.9,55.0,4.63,4.67,2.87,541
26963,1.11,Premium,G,SI1,62.3,58.0,6.61,6.52,4.09,5408
2806,1.47,Fair,H,I1,,59.0,6.98,6.94,4.64,4898
23377,0.5,Ideal,E,VS2,62.1,57.0,5.1,5.05,3.15,1629
25795,0.32,Ideal,F,VVS2,61.2,57.0,4.4,4.43,2.7,786
15632,1.51,Premium,J,SI1,61.2,62.0,7.36,7.32,4.49,6976
24946,1.04,Very Good,G,SI2,60.6,57.0,6.56,6.6,3.99,4703
203,0.72,Ideal,G,SI2,61.5,55.0,5.79,5.82,3.57,2420
4675,0.3,Very Good,G,VVS1,63.1,58.0,4.31,4.28,2.71,1013
26374,0.7,Very Good,I,VVS2,63.4,59.0,5.6,5.57,3.54,2415
8051,0.31,Ideal,D,VS2,62.8,54.0,4.32,4.34,2.72,692
15340,0.33,Ideal,D,VS2,61.8,54.0,4.43,4.47,2.75,681
2671,0.93,Ideal,I,SI1,61.9,57.0,6.23,6.21,3.85,3359
9701,1.02,Ideal,I,SI2,60.7,57.0,6.54,6.57,3.98,3786
6091,0.31,Ideal,F,IF,60.2,57.0,4.38,4.44,2.65,1155
18790,1.24,Ideal,G,SI2,61.4,56.0,6.98,6.92,4.27,5520
15476,0.31,Ideal,D,VS1,61.6,55.0,4.3,4.33,2.66,713
12297,0.23,Very Good,D,VVS2,59.6,61.0,3.99,4.03,2.39,499
2667,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93,1778
7633,1.17,Fair,I,I1,,59.0,6.67,6.47,4.25,2336
14551,0.71,Premium,F,VS2,62.6,58.0,5.67,5.7,3.56,2853
11112,1.2,Very Good,I,VS2,62.1,60.0,6.78,6.72,4.19,5986
21874,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22,2098
11983,0.32,Premium,D,SI1,62.2,60.0,4.37,4.34,2.71,706
16469,1.51,Premium,H,I1,61.9,58.0,7.39,7.34,4.56,6038
6194,0.52,Ideal,F,SI1,61.5,57.0,5.12,5.16,3.16,1232
5445,1.51,Very Good,H,VVS1,61.5,58.0,7.3,7.39,4.52,12981
20898,1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,7451
26029,0.3,Ideal,G,VVS1,61.9,57.0,4.28,4.31,2.66,764
23880,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.81,2.97,1007
22054,0.53,Ideal,E,VS2,61.0,57.0,5.26,5.23,3.2,1727
16706,0.55,Ideal,F,VS2,61.7,57.0,5.24,5.29,3.25,1692
4859,0.5,Very Good,F,SI1,62.3,60.0,5.07,5.11,3.17,1250
10057,1.09,Very Good,D,SI2,62.2,59.0,6.46,6.49,4.03,4598
19935,0.32,Ideal,G,IF,61.2,57.0,4.43,4.4,2.7,1020
26780,0.35,Very Good,F,VS2,61.1,62.0,4.5,4.54,2.76,706
19877,0.92,Premium,D,SI2,62.5,55.0,6.21,6.18,3.87,4150
8948,0.31,Good,D,SI2,63.9,57.0,4.33,4.28,2.75,593
25432,0.5,Ideal,D,SI1,62.0,54.0,5.09,5.13,3.17,1404
18436,1.04,Very Good,F,VS2,61.0,60.0,6.54,6.48,3.97,6361
14254,0.72,Ideal,E,VVS2,62.1,57.0,5.76,5.74,3.57,3093
17115,0.43,Premium,H,VS1,62.3,58.0,4.81,4.75,2.98,1113
23549,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
623,1.0,Good,J,VS2,58.7,61.0,6.5,6.52,3.82,3769
7480,0.34,Premium,E,VS2,61.0,59.0,4.48,4.51,2.74,745
21555,0.42,Premium,H,VVS2,62.4,55.0,4.81,4.78,2.99,984
298,0.35,Ideal,F,VVS2,62.1,56.0,4.52,4.56,2.82,745
1076,0.63,Premium,F,VS2,61.0,61.0,5.6,5.49,3.38,2211
14118,1.15,Very Good,F,SI2,63.1,63.0,6.67,6.57,4.18,4915
6278,0.75,Ideal,D,SI1,62.3,57.0,5.83,5.8,3.62,2903
13425,0.31,Premium,G,VVS1,59.8,62.0,4.41,4.35,2.62,977
20256,0.4,Ideal,F,VVS2,61.6,56.0,4.73,4.77,2.93,1196
9205,0.7,Premium,G,VS2,61.8,60.0,5.67,5.63,3.49,2479
7577,0.6,Ideal,I,VVS1,,56.0,5.39,5.43,3.35,1715
22185,0.8,Good,G,SI1,62.7,57.0,5.84,5.93,3.69,2810
21618,0.52,Ideal,H,VS1,61.4,56.0,5.2,5.23,3.2,1408
13387,0.3,Ideal,E,VVS2,61.7,55.0,4.28,4.31,2.65,789
7430,1.04,Very Good,G,IF,,58.0,6.47,6.6,4.03,8225
7993,0.3,Premium,D,VS2,61.9,58.0,4.28,4.32,2.66,710
297,0.4,Ideal,D,SI1,61.8,55.0,4.74,4.78,2.94,772
10479,0.73,Ideal,E,SI2,62.1,57.0,5.75,5.71,3.56,2155
18653,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3550
22302,0.7,Good,E,VS1,59.4,61.0,5.79,5.83,3.45,3063
3488,1.5,Premium,E,VS2,59.5,58.0,7.53,7.46,4.46,14386
22721,0.39,Ideal,E,VS1,62.0,54.0,4.68,4.71,2.91,948
20693,0.26,Very Good,F,VVS1,62.0,55.0,4.08,4.13,2.54,657
15952,0.42,Premium,F,SI1,60.8,58.0,4.83,4.87,2.95,773
19373,0.41,Ideal,F,VVS1,61.3,54.0,4.79,4.84,2.95,1196
14333,2.01,Premium,I,SI1,60.9,60.0,8.1,8.06,4.92,15528
26003,1.01,Good,F,VVS2,61.1,65.0,6.38,6.42,3.91,8956
18820,0.8,Very Good,H,SI1,63.3,58.0,5.93,5.89,3.74,2485
26039,0.3,Ideal,D,VS2,61.6,57.0,4.33,4.3,2.66,911
16720,0.52,Very Good,E,VS1,59.8,61.0,5.19,5.22,3.11,1840
10607,0.3,Ideal,D,VS1,62.0,54.0,4.3,4.34,2.68,661
20667,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4241
9258,0.9,Premium,F,VS2,,58.0,6.15,6.22,3.86,4801
13262,0.8,Premium,H,SI2,62.2,58.0,5.99,5.93,3.71,2346
23573,0.54,Ideal,G,VVS2,61.8,56.0,5.23,5.25,3.24,1985
2887,0.58,Ideal,F,VVS2,62.0,56.0,5.32,5.36,3.31,2509
21372,0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363
9207,0.51,Ideal,H,VS1,61.6,55.0,5.17,5.19,3.19,1668
20446,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
26084,1.14,Ideal,G,VS1,62.5,56.0,6.69,6.66,4.17,7255
6866,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
7491,0.55,Ideal,E,SI1,61.4,55.0,5.29,5.26,3.24,1668
348,0.42,Ideal,G,VS2,61.6,56.0,4.82,4.83,2.97,847
1233,1.01,Good,E,SI1,63.1,60.0,6.34,6.37,4.01,4912
